"Futbolista_ID";"Altura(cm)";"Peso(kg)";"Pierna Izquierda";"Pierna derecha";"Raza"
"5339";"172";"70";"10";"20";"Mediterranean_Hispanic"
"5340";"173";"69";"20";"9";"Mixed_Race"
"5341";"180";"75";"20";"8";"Mediterranean_Hispanic"
"5342";"186";"0";"12";"20";"Native_American"
"5343";"166";"0";"14";"20";"North_African__Middle_Eastern"
"5344";"185";"78";"9";"20";"Mediterranean_Hispanic"
"5345";"185";"76";"20";"11";"Northern_European"
"5346";"190";"0";"9";"20";"Mediterranean_Hispanic"
"5347";"184";"77";"10";"20";"African_Caribbean"
"5348";"173";"65";"20";"10";"Northern_European"
"5349";"183";"88";"12";"20";"Northern_European"
"5350";"173";"73";"9";"20";"Mediterranean_Hispanic"
"5351";"194";"84";"12";"20";"Northern_European"
"5352";"173";"61";"12";"20";"Northern_European"
"5353";"183";"73";"12";"20";"Northern_European"
"5354";"193";"78";"20";"9";"Northern_European"
"5355";"188";"90";"13";"20";"African_Caribbean"
"5356";"173";"79";"10";"20";"Mediterranean_Hispanic"
"5357";"178";"70";"11";"20";"Northern_European"
"5358";"186";"84";"12";"20";"Northern_European"
"5359";"183";"69";"10";"20";"African_Caribbean"
"5360";"193";"88";"10";"20";"Mediterranean_Hispanic"
"5361";"181";"74";"10";"20";"African_Caribbean"
"5362";"183";"0";"20";"12";"African_Caribbean"
"5363";"192";"85";"10";"20";"Mediterranean_Hispanic"
"5364";"183";"83";"10";"20";"African_Caribbean"
"5365";"180";"70";"20";"8";"Mediterranean_Hispanic"
"5366";"173";"75";"12";"20";"African_Caribbean"
"5367";"163";"58";"10";"20";"Mediterranean_Hispanic"
"5368";"180";"75";"20";"8";"Native_American"
"5369";"184";"82";"20";"10";"Mediterranean_Hispanic"
"5370";"166";"71";"9";"20";"Mediterranean_Hispanic"
"5371";"173";"75";"20";"13";"Northern_European"
"5372";"175";"67";"12";"20";"Mediterranean_Hispanic"
"5373";"188";"84";"8";"20";"Mediterranean_Hispanic"
"5374";"186";"83";"12";"20";"Mediterranean_Hispanic"
"5375";"178";"69";"15";"20";"Mediterranean_Hispanic"
"5376";"178";"68";"20";"9";"Mediterranean_Hispanic"
"5377";"196";"76";"10";"20";"Mediterranean_Hispanic"
"5378";"175";"76";"13";"20";"Mediterranean_Hispanic"
"5379";"174";"66";"11";"20";"African_Caribbean"
"5380";"170";"70";"9";"20";"African_Caribbean"
"5381";"183";"78";"12";"20";"Mediterranean_Hispanic"
"5382";"176";"70";"15";"20";"Native_American"
"5383";"180";"77";"13";"20";"African_Caribbean"
"5384";"185";"80";"9";"20";"Mediterranean_Hispanic"
"5385";"192";"86";"7";"20";"Northern_European"
"5386";"186";"78";"12";"20";"Asian"
"5387";"182";"80";"8";"20";"Mixed_Race"
"5388";"171";"70";"12";"20";"Asian"
"5389";"175";"64";"10";"20";"African_Caribbean"
"5390";"179";"82";"14";"20";"African_Caribbean"
"5391";"176";"64";"20";"5";"Northern_European"
"5392";"180";"73";"10";"20";"Mediterranean_Hispanic"
"5393";"181";"71";"20";"8";"Mediterranean_Hispanic"
"5394";"186";"75";"9";"20";"Mediterranean_Hispanic"
"5395";"178";"69";"10";"20";"Northern_European"
"5396";"183";"80";"8";"20";"Mediterranean_Hispanic"
"5397";"182";"76";"8";"20";"Asian"
"5398";"178";"80";"8";"20";"African_Caribbean"
"5399";"170";"68";"20";"9";"Mediterranean_Hispanic"
"5400";"174";"75";"7";"20";"Mediterranean_Hispanic"
"5401";"185";"81";"10";"20";"Northern_European"
"5402";"176";"70";"10";"20";"Northern_European"
"5403";"182";"81";"20";"11";"African_Caribbean"
"5404";"180";"75";"12";"20";"Mediterranean_Hispanic"
"5405";"190";"68";"10";"20";"Mixed_Race"
"5406";"179";"77";"12";"20";"Mediterranean_Hispanic"
"5407";"191";"75";"10";"20";"Northern_European"
"5408";"195";"90";"8";"20";"Northern_European"
"5409";"187";"85";"8";"20";"Northern_European"
"5410";"170";"60";"20";"12";"North_African__Middle_Eastern"
"5411";"187";"86";"10";"20";"Mixed_Race"
"5412";"178";"74";"8";"20";"Northern_European"
"5413";"190";"0";"12";"20";"Mediterranean_Hispanic"
"5414";"180";"70";"20";"8";"Northern_European"
"5415";"189";"83";"13";"20";"Northern_European"
"5416";"178";"70";"8";"20";"African_Caribbean"
"5417";"181";"71";"20";"10";"Northern_European"
"5418";"173";"76";"10";"20";"Northern_European"
"5419";"177";"70";"8";"20";"Northern_European"
"5420";"187";"88";"20";"8";"Northern_European"
"5421";"183";"78";"20";"13";"Northern_European"
"5422";"177";"66";"10";"20";"Northern_European"
"5423";"185";"77";"10";"20";"Northern_European"
"5424";"184";"79";"8";"20";"Northern_European"
"5425";"184";"81";"20";"10";"Mediterranean_Hispanic"
"5426";"184";"75";"8";"20";"African_Caribbean"
"5427";"175";"80";"8";"20";"African_Caribbean"
"5428";"176";"70";"14";"20";"Mediterranean_Hispanic"
"5429";"172";"72";"20";"9";"Native_American"
"5430";"182";"70";"10";"20";"Northern_European"
"5431";"174";"65";"20";"9";"Mediterranean_Hispanic"
"5432";"177";"76";"20";"9";"Mediterranean_Hispanic"
"5433";"173";"66";"10";"20";"North_African__Middle_Eastern"
"5434";"185";"74";"8";"20";"African_Caribbean"
"5435";"186";"81";"8";"20";"African_Caribbean"
"5436";"180";"0";"14";"20";"North_African__Middle_Eastern"
"5437";"173";"68";"20";"10";"Mediterranean_Hispanic"
"5438";"171";"65";"20";"12";"Mediterranean_Hispanic"
"5439";"199";"92";"10";"20";"Northern_European"
"5440";"175";"65";"10";"20";"Mediterranean_Hispanic"
"5441";"188";"83";"9";"20";"Northern_European"
"5442";"180";"71";"12";"20";"Northern_European"
"5443";"185";"70";"20";"8";"African_Caribbean"
"5444";"181";"78";"9";"20";"Mixed_Race"
"5445";"195";"88";"5";"20";"Northern_European"
"5446";"191";"88";"5";"20";"Mediterranean_Hispanic"
"5447";"181";"75";"7";"20";"Northern_European"
"5448";"180";"74";"10";"20";"Northern_European"
"5449";"183";"75";"5";"20";"Mixed_Race"
"5450";"184";"71";"20";"15";"African_Caribbean"
"5451";"198";"95";"5";"20";"Northern_European"
"5452";"170";"64";"10";"20";"Northern_European"
"5453";"180";"71";"11";"20";"Mixed_Race"
"5454";"177";"74";"8";"20";"Mixed_Race"
"5455";"184";"78";"20";"9";"Northern_European"
"5456";"177";"73";"10";"20";"Mixed_Race"
"5457";"185";"81";"20";"8";"Mediterranean_Hispanic"
"5458";"172";"68";"13";"20";"Northern_European"
"5459";"176";"0";"9";"20";"Northern_European"
"5460";"187";"82";"12";"20";"Northern_European"
"5461";"183";"74";"8";"20";"Northern_European"
"5462";"193";"91";"10";"20";"Northern_European"
"5463";"180";"82";"12";"20";"Mediterranean_Hispanic"
"5464";"177";"74";"10";"20";"Mediterranean_Hispanic"
"5465";"185";"78";"9";"20";"Northern_European"
"5466";"172";"77";"20";"8";"Mixed_Race"
"5467";"178";"70";"20";"8";"Northern_European"
"5468";"184";"85";"20";"8";"Mediterranean_Hispanic"
"5469";"186";"75";"8";"20";"African_Caribbean"
"5470";"176";"76";"8";"20";"Mediterranean_Hispanic"
"5471";"176";"68";"20";"7";"Mediterranean_Hispanic"
"5472";"189";"83";"20";"12";"Northern_European"
"5473";"186";"75";"20";"10";"African_Caribbean"
"5474";"184";"76";"6";"20";"Mediterranean_Hispanic"
"5475";"175";"0";"20";"6";"Mediterranean_Hispanic"
"5476";"187";"82";"8";"20";"Mediterranean_Hispanic"
"5477";"178";"66";"20";"9";"Mediterranean_Hispanic"
"5478";"190";"78";"12";"20";"Northern_European"
"5479";"174";"66";"11";"20";"African_Caribbean"
"5480";"185";"80";"8";"20";"Mediterranean_Hispanic"
"5481";"177";"70";"20";"10";"Northern_European"
"5482";"182";"76";"20";"8";"Mixed_Race"
"5483";"170";"65";"8";"20";"North_African__Middle_Eastern"
"5484";"179";"73";"12";"20";"Northern_European"
"5485";"184";"82";"20";"10";"Mixed_Race"
"5486";"176";"69";"20";"20";"North_African__Middle_Eastern"
"5487";"173";"67";"5";"20";"North_African__Middle_Eastern"
"5488";"178";"79";"20";"14";"North_African__Middle_Eastern"
"5489";"178";"74";"20";"16";"North_African__Middle_Eastern"
"5490";"184";"81";"20";"12";"Mediterranean_Hispanic"
"5491";"181";"78";"20";"9";"North_African__Middle_Eastern"
"5492";"174";"71";"5";"20";"North_African__Middle_Eastern"
"5493";"176";"63";"20";"12";"North_African__Middle_Eastern"
"5494";"178";"66";"10";"20";"Mixed_Race"
"5495";"173";"67";"12";"20";"African_Caribbean"
"5496";"178";"69";"20";"12";"African_Caribbean"
"5497";"171";"61";"20";"9";"South_East_Asian"
"5498";"178";"71";"10";"20";"Mediterranean_Hispanic"
"5499";"173";"63";"20";"10";"Mediterranean_Hispanic"
"5500";"174";"68";"12";"20";"Northern_European"
"5501";"193";"81";"6";"20";"Northern_European"
"5502";"173";"63";"9";"20";"Northern_European"
"5503";"180";"83";"10";"20";"African_Caribbean"
"5504";"168";"65";"9";"20";"African_Caribbean"
"5505";"178";"61";"7";"20";"Northern_European"
"5506";"187";"79";"20";"10";"Mediterranean_Hispanic"
"5507";"189";"82";"20";"6";"Mixed_Race"
"5508";"187";"78";"20";"12";"Mixed_Race"
"5509";"186";"0";"15";"20";"North_African__Middle_Eastern"
"5510";"164";"66";"10";"20";"Mediterranean_Hispanic"
"5511";"187";"76";"20";"8";"Mediterranean_Hispanic"
"5512";"176";"69";"20";"10";"Mediterranean_Hispanic"
"5513";"191";"84";"9";"20";"Mediterranean_Hispanic"
"5514";"188";"80";"20";"7";"Northern_European"
"5515";"188";"87";"20";"8";"Northern_European"
"5516";"176";"65";"20";"10";"Northern_European"
"5517";"173";"66";"9";"20";"North_African__Middle_Eastern"
"5518";"186";"77";"8";"20";"Northern_European"
"5519";"179";"70";"10";"20";"North_African__Middle_Eastern"
"5520";"184";"80";"8";"20";"African_Caribbean"
"5521";"176";"70";"20";"9";"Northern_European"
"5522";"182";"70";"12";"20";"North_African__Middle_Eastern"
"5523";"189";"77";"8";"20";"Northern_European"
"5524";"182";"72";"20";"10";"Northern_European"
"5525";"178";"75";"14";"20";"Northern_European"
"5526";"187";"88";"15";"20";"Native_American"
"5527";"176";"76";"10";"20";"Mediterranean_Hispanic"
"5528";"189";"80";"6";"20";"Northern_European"
"5529";"191";"76";"11";"20";"Northern_European"
"5530";"180";"75";"12";"20";"Mediterranean_Hispanic"
"5531";"179";"73";"5";"20";"North_African__Middle_Eastern"
"5532";"175";"72";"10";"20";"Mediterranean_Hispanic"
"5533";"186";"82";"20";"11";"Northern_European"
"5534";"170";"72";"20";"13";"Mediterranean_Hispanic"
"5535";"190";"83";"12";"20";"Mediterranean_Hispanic"
"5536";"178";"73";"8";"20";"Mediterranean_Hispanic"
"5537";"174";"65";"12";"20";"African_Caribbean"
"5538";"196";"89";"6";"20";"Mediterranean_Hispanic"
"5539";"175";"66";"12";"20";"Mediterranean_Hispanic"
"5540";"190";"82";"8";"20";"African_Caribbean"
"5541";"187";"83";"8";"20";"Northern_European"
"5542";"188";"80";"20";"8";"Northern_European"
"5543";"188";"87";"5";"20";"North_African__Middle_Eastern"
"5544";"178";"70";"20";"11";"Mediterranean_Hispanic"
"5545";"190";"80";"5";"20";"Mediterranean_Hispanic"
"5546";"186";"80";"10";"20";"Mediterranean_Hispanic"
"5547";"177";"73";"20";"7";"Mixed_Race"
"5548";"180";"85";"10";"20";"Northern_European"
"5549";"186";"79";"10";"20";"Mediterranean_Hispanic"
"5550";"185";"82";"13";"20";"Northern_European"
"5551";"185";"80";"20";"6";"Northern_European"
"5552";"190";"79";"20";"15";"Northern_European"
"5553";"184";"74";"5";"20";"Mediterranean_Hispanic"
"5554";"181";"83";"7";"20";"African_Caribbean"
"5555";"180";"63";"20";"10";"North_African__Middle_Eastern"
"5556";"184";"81";"20";"7";"Northern_European"
"5557";"187";"80";"20";"10";"Mediterranean_Hispanic"
"5558";"167";"71";"10";"20";"African_Caribbean"
"5559";"185";"79";"12";"20";"Northern_European"
"5560";"182";"79";"13";"20";"Northern_European"
"5561";"186";"75";"20";"12";"Mediterranean_Hispanic"
"5562";"191";"84";"20";"7";"Mediterranean_Hispanic"
"5563";"178";"71";"13";"20";"Northern_European"
"5564";"185";"76";"20";"5";"Mediterranean_Hispanic"
"5565";"174";"68";"20";"10";"Mediterranean_Hispanic"
"5566";"178";"71";"20";"9";"Mediterranean_Hispanic"
"5567";"192";"78";"10";"20";"Mediterranean_Hispanic"
"5568";"186";"79";"12";"20";"Northern_European"
"5569";"185";"78";"12";"20";"Mediterranean_Hispanic"
"5570";"199";"0";"10";"20";"Northern_European"
"5571";"194";"84";"10";"20";"Pacific_Islander"
"5572";"177";"76";"13";"20";"Mediterranean_Hispanic"
"5573";"190";"81";"20";"10";"Northern_European"
"5574";"178";"80";"11";"20";"Northern_European"
"5575";"187";"86";"11";"20";"Northern_European"
"5576";"183";"79";"9";"20";"Mixed_Race"
"5577";"191";"83";"8";"20";"Mediterranean_Hispanic"
"5578";"192";"73";"20";"5";"Mediterranean_Hispanic"
"5579";"188";"88";"12";"20";"Mediterranean_Hispanic"
"5580";"186";"73";"10";"20";"Northern_European"
"5581";"187";"77";"12";"20";"Northern_European"
"5582";"178";"74";"14";"20";"Northern_European"
"5583";"180";"73";"11";"20";"Northern_European"
"5584";"186";"79";"10";"20";"African_Caribbean"
"5585";"180";"72";"10";"20";"Mediterranean_Hispanic"
"5586";"185";"77";"8";"20";"Mediterranean_Hispanic"
"5587";"180";"70";"10";"20";"Mediterranean_Hispanic"
"5588";"187";"81";"8";"20";"Mediterranean_Hispanic"
"5589";"185";"82";"10";"20";"Northern_European"
"5590";"184";"77";"10";"20";"Northern_European"
"5591";"168";"0";"7";"20";"African_Caribbean"
"5592";"188";"75";"9";"20";"Mediterranean_Hispanic"
"5593";"175";"75";"13";"20";"Mediterranean_Hispanic"
"5594";"176";"70";"20";"8";"Mediterranean_Hispanic"
"5595";"187";"79";"9";"20";"Mediterranean_Hispanic"
"5596";"193";"83";"5";"20";"Mediterranean_Hispanic"
"5597";"187";"79";"8";"20";"Northern_European"
"5598";"175";"67";"10";"20";"Mediterranean_Hispanic"
"5599";"185";"78";"20";"8";"Mediterranean_Hispanic"
"5600";"171";"62";"20";"7";"Mediterranean_Hispanic"
"5601";"173";"73";"11";"20";"Mediterranean_Hispanic"
"5602";"170";"63";"10";"20";"Mixed_Race"
"5603";"186";"82";"7";"20";"Mediterranean_Hispanic"
"5604";"188";"79";"8";"20";"Mixed_Race"
"5605";"179";"68";"10";"20";"African_Caribbean"
"5606";"186";"80";"20";"7";"Northern_European"
"5607";"182";"79";"10";"20";"Mediterranean_Hispanic"
"5608";"168";"58";"8";"20";"Northern_European"
"5609";"180";"76";"9";"20";"Mediterranean_Hispanic"
"5610";"185";"81";"8";"20";"North_African__Middle_Eastern"
"5611";"179";"73";"10";"20";"African_Caribbean"
"5612";"191";"82";"5";"20";"Mediterranean_Hispanic"
"5613";"191";"80";"20";"9";"Mediterranean_Hispanic"
"5614";"186";"79";"12";"20";"Northern_European"
"5615";"181";"74";"20";"10";"Mediterranean_Hispanic"
"5616";"179";"76";"9";"20";"Northern_European"
"5617";"184";"71";"12";"20";"African_Caribbean"
"5618";"190";"82";"10";"20";"Mediterranean_Hispanic"
"5619";"183";"75";"20";"7";"Northern_European"
"5620";"196";"91";"14";"20";"Northern_European"
"5621";"171";"67";"8";"20";"Mediterranean_Hispanic"
"5622";"181";"79";"12";"20";"Mediterranean_Hispanic"
"5623";"188";"81";"11";"20";"Northern_European"
"5624";"179";"74";"10";"20";"Mediterranean_Hispanic"
"5625";"180";"70";"13";"20";"Mediterranean_Hispanic"
"5626";"173";"73";"10";"20";"Mediterranean_Hispanic"
"5627";"173";"72";"20";"9";"Mediterranean_Hispanic"
"5628";"177";"70";"10";"20";"Mediterranean_Hispanic"
"5629";"178";"67";"10";"20";"Northern_European"
"5630";"188";"85";"10";"20";"Northern_European"
"5631";"188";"88";"11";"20";"Northern_European"
"5632";"176";"80";"20";"7";"Northern_European"
"5633";"186";"84";"20";"14";"Northern_European"
"5634";"181";"80";"11";"20";"Northern_European"
"5635";"183";"82";"7";"20";"North_African__Middle_Eastern"
"5636";"187";"86";"8";"20";"Mediterranean_Hispanic"
"5637";"180";"72";"20";"6";"Northern_European"
"5638";"173";"67";"20";"12";"Mediterranean_Hispanic"
"5639";"185";"80";"20";"11";"Northern_European"
"5640";"191";"83";"20";"9";"Northern_European"
"5641";"186";"80";"10";"20";"Northern_European"
"5642";"176";"63";"8";"20";"North_African__Middle_Eastern"
"5643";"183";"77";"20";"7";"Northern_European"
"5644";"179";"70";"8";"20";"North_African__Middle_Eastern"
"5645";"182";"77";"12";"20";"African_Caribbean"
"5646";"183";"0";"8";"20";"North_African__Middle_Eastern"
"5647";"187";"77";"6";"20";"Northern_European"
"5648";"185";"75";"14";"20";"African_Caribbean"
"5649";"185";"87";"5";"20";"Northern_European"
"5650";"183";"79";"20";"8";"Northern_European"
"5651";"187";"76";"8";"20";"African_Caribbean"
"5652";"203";"87";"20";"6";"Northern_European"
"5653";"185";"79";"20";"5";"Mediterranean_Hispanic"
"5654";"188";"78";"9";"20";"Northern_European"
"5655";"171";"62";"7";"20";"African_Caribbean"
"5656";"182";"76";"8";"20";"African_Caribbean"
"5657";"173";"72";"5";"20";"African_Caribbean"
"5658";"174";"70";"20";"8";"Northern_European"
"5659";"182";"77";"20";"8";"Mediterranean_Hispanic"
"5660";"185";"80";"10";"20";"Mixed_Race"
"5661";"186";"82";"20";"10";"Northern_European"
"5662";"180";"70";"8";"20";"Northern_European"
"5663";"190";"88";"10";"20";"Mixed_Race"
"5664";"193";"90";"5";"20";"African_Caribbean"
"5665";"188";"73";"10";"20";"Northern_European"
"5666";"185";"87";"5";"20";"African_Caribbean"
"5667";"188";"75";"6";"20";"African_Caribbean"
"5668";"188";"84";"8";"20";"African_Caribbean"
"5669";"185";"88";"5";"20";"Northern_European"
"5670";"184";"80";"5";"20";"Mediterranean_Hispanic"
"5671";"183";"71";"10";"20";"Mixed_Race"
"5672";"190";"82";"7";"20";"African_Caribbean"
"5673";"184";"77";"15";"20";"Mediterranean_Hispanic"
"5674";"175";"68";"12";"20";"African_Caribbean"
"5675";"171";"62";"8";"20";"Mixed_Race"
"5676";"174";"72";"9";"20";"African_Caribbean"
"5677";"186";"74";"9";"20";"Mediterranean_Hispanic"
"5678";"188";"72";"12";"20";"Mediterranean_Hispanic"
"5679";"180";"69";"20";"7";"Northern_European"
"5680";"193";"78";"10";"20";"African_Caribbean"
"5681";"182";"79";"8";"20";"Mediterranean_Hispanic"
"5682";"171";"72";"11";"20";"Mediterranean_Hispanic"
"5683";"175";"65";"10";"20";"Native_American"
"5684";"169";"58";"12";"20";"Mediterranean_Hispanic"
"5685";"173";"67";"11";"20";"African_Caribbean"
"5686";"180";"79";"10";"20";"African_Caribbean"
"5687";"175";"69";"11";"20";"Mediterranean_Hispanic"
"5688";"177";"78";"10";"20";"Mediterranean_Hispanic"
"5689";"191";"80";"12";"20";"African_Caribbean"
"5690";"186";"75";"20";"5";"Mediterranean_Hispanic"
"5691";"181";"73";"12";"20";"Mediterranean_Hispanic"
"5692";"186";"82";"12";"20";"Northern_European"
"5693";"174";"70";"20";"12";"Northern_European"
"5694";"180";"68";"8";"20";"Northern_European"
"5695";"168";"64";"20";"10";"North_African__Middle_Eastern"
"5696";"175";"65";"20";"8";"Mediterranean_Hispanic"
"5697";"192";"90";"20";"5";"Northern_European"
"5698";"181";"75";"12";"20";"Mediterranean_Hispanic"
"5699";"179";"71";"9";"20";"Northern_European"
"5700";"190";"91";"8";"20";"African_Caribbean"
"5701";"183";"75";"14";"20";"Mediterranean_Hispanic"
"5702";"179";"74";"10";"20";"Northern_European"
"5703";"180";"75";"8";"20";"African_Caribbean"
"5704";"183";"82";"8";"20";"Mediterranean_Hispanic"
"5705";"172";"70";"15";"20";"Mediterranean_Hispanic"
"5706";"174";"70";"20";"13";"Northern_European"
"5707";"170";"67";"20";"10";"North_African__Middle_Eastern"
"5708";"178";"73";"16";"20";"Mediterranean_Hispanic"
"5709";"194";"88";"9";"20";"African_Caribbean"
"5710";"174";"80";"8";"20";"African_Caribbean"
"5711";"173";"65";"20";"7";"African_Caribbean"
"5712";"185";"76";"10";"20";"African_Caribbean"
"5713";"178";"79";"14";"20";"Mediterranean_Hispanic"
"5714";"187";"84";"7";"20";"Mediterranean_Hispanic"
"5715";"182";"78";"10";"20";"Mediterranean_Hispanic"
"5716";"183";"74";"20";"8";"Mediterranean_Hispanic"
"5717";"180";"73";"20";"10";"Mediterranean_Hispanic"
"5718";"185";"78";"20";"8";"Northern_European"
"5719";"182";"72";"20";"12";"African_Caribbean"
"5720";"180";"70";"10";"20";"African_Caribbean"
"5721";"188";"75";"7";"20";"African_Caribbean"
"5722";"185";"73";"20";"8";"Mediterranean_Hispanic"
"5723";"188";"75";"9";"20";"Mediterranean_Hispanic"
"5724";"186";"82";"8";"20";"Mediterranean_Hispanic"
"5725";"183";"75";"10";"20";"Mediterranean_Hispanic"
"5726";"185";"78";"20";"8";"Mixed_Race"
"5727";"186";"81";"7";"20";"African_Caribbean"
"5728";"187";"73";"9";"20";"African_Caribbean"
"5729";"183";"82";"20";"10";"Mediterranean_Hispanic"
"5730";"174";"63";"20";"8";"Mixed_Race"
"5731";"175";"75";"20";"7";"African_Caribbean"
"5732";"181";"73";"10";"20";"African_Caribbean"
"5733";"178";"0";"14";"20";"North_African__Middle_Eastern"
"5734";"188";"77";"11";"20";"Mediterranean_Hispanic"
